song,link,prefix,title,genre,artist,token_count,wpm,duration_mins
kệ anh đi,https://zingmp3.vn/bai-hat/Ke-Anh-Di-Jin-Tuan-Nam/ZWAE7D8C.html,ke-anh-di,Kệ Anh Đi,nhạc trẻ,Jin Tuấn Nam,405.0,105.2863185688259,3.84665363463393
kỉ niệm còn mãi trong tim,https://zingmp3.vn/bai-hat/Ki-Niem-Con-Mai-Trong-Tim-Nam-Nguyen/ZW69W8U6.html,ki-niem-con-mai-trong-tim,Kỉ Niệm Còn Mãi Trong Tim,,Nam Nguyá»n,467.0,102.62860500321868,4.550388266364468
kỉ niệm học trò,https://zingmp3.vn/bai-hat/Ki-Niem-Hoc-Tro-Tam-Minhon-Nguyen-Dinh-Vu/ZWZE0A7A.html,ki-niem-hoc-tro,Kỉ Niệm Học Trò,,"Nguyen Dinh Vu,Tam Minhon",357.0,86.32040819141848,4.135754307467362
kỉ vật,https://zingmp3.vn/bai-hat/Ki-Vat-Phuong-Thien-Hoang/ZWZEU88I.html,ki-vat,Kỉ Vật,,Phuong Thien Hoang,400.0,75.14507644519983,5.3230367034319706
kỷ nguyên kiếm sĩ,https://zingmp3.vn/bai-hat/Ky-Nguyen-Kiem-Si-Phan-Ann/ZWACECZ6.html,ky-nguyen-kiem-si,Kỷ Nguyên Kiếm Sĩ,nhạc trẻ,Phan Ann,494.0,146.0046670224606,3.383453488675164
kỷ niệm,https://zingmp3.vn/bai-hat/Dem-Trao-Ky-Niem-Disco-Star-Band/Z6IC9ZAE.html,ky-niem,Kỷ Niệm,nhạc trữ tình,Đức Tuấn,331.0,45.64514120887976,7.25159329632236
kỷ niệm mùa hè,https://zingmp3.vn/bai-hat/Ky-Niem-Mua-He-Doan-Trang/ZW78UWW8.html,ky-niem-mua-he,Kỷ Niệm Mùa Hè,nhạc thiếu nhi,Đoan Trang,333.0,84.80118512610716,3.926831912841765
kỷ niệm mùa thu hà nội,https://zingmp3.vn/bai-hat/Ky-Niem-Mua-Thu-Ha-Noi-Quang-Ha/ZWZAWB9E.html,ky-niem-mua-thu-ha-noi,Kỷ Niệm Mùa Thu Hà Nội,,,276.0,65.99428185817423,4.182180519717465
kỷ niệm nào buồn,https://zingmp3.vn/bai-hat/LK-Ky-Niem-Nao-Buon-Truong-Son-Nhieu-nghe-si/Z6IBZBIA.html,ky-niem-nao-buon,Kỷ Niệm Nào Buồn,,Phạm Linh Phương,467.0,73.5126896797104,6.352644720723538
kỷ niệm xa rồi,https://zingmp3.vn/bai-hat/Ky-Niem-Xa-Roi-Hong-Hanh/ZWDIW0ZC.html,ky-niem-xa-roi,Kỷ Niệm Xa Rồi,nhạc trữ tình,Hồng Hạnh,314.0,56.46398772417762,5.561066666666666
kỷ niệm xưa,https://zingmp3.vn/bai-hat/Co-Quen-Ky-Niem-Xua-Mai-Sy-Dang/ZW60EB0I.html,ky-niem-xua,Kỷ Niệm Xưa,nhạc trữ tình,Lê Duy Sơn,319.0,62.91079129265151,5.070672192248547
l.o.v.e,https://zingmp3.vn/bai-hat/L-O-V-E-Lou-Hoang/ZW80C8IC.html,l-o-v-e,Lý Do,nhạc trẻ,Tân Trần,,134.30668710171815,3.3058666666666667
lambada quê ta,https://zingmp3.vn/bai-hat/Lambada-Que-Ta-Tran-Tien/ZWZ99O8B.html,lambada-que-ta,Lambada Quê Ta,,Tran Tien,277.0,69.1770030705868,4.00422087839444
lan và điệp 1,https://zingmp3.vn/bai-hat/Lan-Va-Diep-1-Quach-Tuan-Du-Quynh-Trang/ZW8IEZU8.html,lan-va-diep-1,Lan Và Điệp 1,nhạc trữ tình,"Quách Tuấn Du, Quỳnh Trang",393.0,66.3466706960424,5.923432116141475
lang thang nghênh ngang,https://zingmp3.vn/bai-hat/Lang-Thang-Nghenh-Ngang-Cuong-DC/ZW9D8Z9A.html,lang-thang-nghenh-ngang,Lang Thang Nghênh Ngang,nhạc trẻ,Cường DC,491.0,108.04823660583298,4.544266666666667
lao ái xử trảm,https://zingmp3.vn/bai-hat/Lao-Ai-Xu-Tram-Cao-Tung-Anh/ZWB08ODE.html,lao-ai-xu-tram,Lao Ái Xử Trảm,nhạc trẻ,Cao Tùng Anh,514.0,118.62588746978204,4.332949670289572
linh hồn của anh,https://zingmp3.vn/bai-hat/Linh-Hon-Cua-Anh-Duong-Ngoc-Thai/ZWZBUIIC.html,linh-hon-cua-anh,Linh Hồn Của Anh,,Duong Ngoc Thai,355.0,71.91654905583066,4.93627690233585
linh hồn tôi 8,https://zingmp3.vn/bai-hat/Linh-hon-toi-8-Kieu-Oanh-Nguyen/Z6Z8ZF67.html,linh-hon-toi-8,Linh hồn tôi 8,nhạc tôn giáo,Kiều Oanh Nguyễn,250.0,72.2513200220315,3.46014439492272
linh khế,https://zingmp3.vn/bai-hat/Linh-Khe-Lee-Phu-Quy-Tuan-Nguyen/ZWAD6BFI.html,linh-khe,Linh Khế,nhạc trẻ,Lee Phú Quý,377.0,85.66105186621425,4.401066666666667
linh thiêng việt nam,https://zingmp3.vn/bai-hat/Linh-Thieng-Viet-Nam-Huynh-Loi/ZW67OI8O.html,linh-thieng-viet-nam,Linh Thiêng Việt Nam,,Huynh Loi,328.0,58.52094917848328,5.604830485569048
liêm sỉ gì tầm này em ơi beat,https://zingmp3.vn/bai-hat/Liem-Si-Gi-Tam-Nay-Em-Oi-Beat-Mario-Band/ZWAFCIAD.html,liem-si-gi-tam-nay-em-oi-beat,Liêm Sỉ Gì Tầm Này Em Ơi (Beat),nhạc trẻ,Mario Band,626.0,143.60872357997127,4.359066666666666
liên hoa,https://zingmp3.vn/bai-hat/Lien-Hoa-Con-Gai-Cua-But/ZU0FEIUD.html,lien-hoa,Liên Hoa,nhạc tôn giáo,Con Gái Của Bụt,264.0,62.907069102462266,4.196666666666667
liên khúc 13 tỉnh thành,https://zingmp3.vn/bai-hat/Lien-Khuc-13-Tinh-Thanh-Le-Nhu/ZW8IAZDU.html,lien-khuc-13-tinh-thanh,Liên Khúc 13 Tỉnh Thành,nhạc dân ca - quê hương,Lê Như,721.0,78.54829103903083,9.179066666666667
liên khúc 4 mùa,https://zingmp3.vn/bai-hat/Lien-Khuc-4-Mua-GiGi-Huong-Giang/ZUAEBWAI.html,lien-khuc-4-mua,Liên Khúc 4 Mùa,v-pop,GiGi Hương Giang,834.0,94.0983557233764,8.863066666666667
liên khúc ba dòng sông,https://zingmp3.vn/bai-hat/Lien-Khuc-Ba-Dong-Song-Thu-Phuong/ZWAI09OB.html,lien-khuc-ba-dong-song,Liên Khúc Ba Dòng Sông,nhạc trẻ,Thu Phương,793.0,55.78157413553407,14.216163890843694
liên khúc bay,https://zingmp3.vn/bai-hat/Lien-Khuc-Bay-Taxi-Yeu-Minh-Anh-Ung-Dai-Ve/Z6BCDEW7.html,lien-khuc-bay,Liên Khúc Bay,nhạc trẻ,Vũ Uyên Nhi,499.0,116.48355068629589,4.2838666666666665
liên khúc bay đi cánh chim biển - hẹn hò - tình khúc buồn - dạ khúc cho tình nhân,https://zingmp3.vn/bai-hat/Lien-Khuc-Bay-Di-Canh-Chim-Bien-Hen-Ho-Tinh-Khuc-Buon-Da-Khuc-Cho-Tinh-Nhan-Thu-Phuong-Bang-Kieu-Ngoc-Ha-Tran-Thai-Hoa/ZWAI09OC.html,lien-khuc-bay-di-canh-chim-bien-hen-ho-tinh-khuc-buon-da-khuc-cho-tinh-nhan,Liên Khúc Bay Đi Cánh Chim Biển - Hẹn Hò - Tình Khúc Buồn - Dạ Khúc Cho Tình Nhân,nhạc trữ tình,"Thu Phương, Bằng Kiều, Ngọc Hạ, Trần Thái Hòa",846.0,61.772365154097855,13.695444522636642
liên khúc bolero,https://zingmp3.vn/bai-hat/Lien-Khuc-Bolero-Tru-Tinh-Neu-Lo-Ngay-Mai-Minh-Xa-Nhau-Hoang-Lam/Z7WEO9WI.html,lien-khuc-bolero,Liên Khúc Bolero,nhạc trữ tình,"Thùy Dương, Lưu Ánh Loan, Diễm Thùy, Giáng Tiên, Trung Hậu",1357.0,77.8551229501578,17.4298099929627
liên khúc bolero mẹ,https://zingmp3.vn/bai-hat/Lien-Khuc-Bolero-Me-Nhieu-Nghe-Si/Z6ABDWEE.html,lien-khuc-bolero-me,Liên Khúc Bolero Mẹ,nhạc trữ tình,Nhiều Nghệ Sĩ,1123.0,79.00513099515041,14.214266666666669
liên khúc bình yên nhé,https://zingmp3.vn/bai-hat/Lien-Khuc-Binh-Yen-Nhe-Cao-Thai-Son/ZW6UZ77F.html,lien-khuc-binh-yen-nhe,Liên Khúc Bình Yên Nhé,,Cao Thai Son,276.0,67.55322072554031,4.085667523112644
liên khúc bạn bè,https://zingmp3.vn/bai-hat/Lien-Khuc-Ban-Be-Vu-Hoang-Luong-Gia-Huy-Khuu-Huy-Vu/ZW808DI7.html,lien-khuc-ban-be,Liên Khúc Bạn Bè,nhạc trẻ,"Vũ Hoàng, Lương Gia Huy, Khưu Huy Vũ",765.0,82.66432343512434,9.254294576067974
liên khúc bẽ bàng & cô gái quê,https://zingmp3.vn/bai-hat/Lien-Khuc-Be-Bang-Co-Gai-Que-Cam-Ly-Ha-Phuong-Minh-Tuyet/ZWZB8F6C.html,lien-khuc-be-bang-co-gai-que,Liên Khúc Bẽ Bàng & Cô Gái Quê,,"Cam Ly,Ha Phuong,Minh Tuyet",413.0,86.36381694367674,4.782095264146827
liên khúc bến sông buồn,https://zingmp3.vn/bai-hat/Lien-Khuc-Ben-Song-Buon-Thanh-Ngan-Duc-Thoa/ZW8W08A8.html,lien-khuc-ben-song-buon,Liên Khúc Bến Sông Buồn,nhạc trữ tình,"Thanh Ngân, Đức Thỏa",444.0,61.766094368002754,7.188409831365496
liên khúc bốn mùa,https://zingmp3.vn/bai-hat/Lien-Khuc-Bon-Mua-OPlus/ZW6EA6W0.html,lien-khuc-bon-mua,Liên Khúc Bốn Mùa,nhạc trẻ,OPlus,406.0,75.22631639034269,5.397047462663226
liên khúc cha cha cha quân vương và thiếp,https://zingmp3.vn/bai-hat/Lien-Khuc-Cha-Cha-Cha-Quan-Vuong-Va-Thiep-Thanh-Ngan-Gia-Tien/ZW9EIWIU.html,lien-khuc-cha-cha-cha-quan-vuong-va-thiep,Liên Khúc Cha Cha Cha Quân Vương Và Thiếp,nhạc trữ tình,"Thanh Ngân, Gia Tiến",1319.0,87.4560178227275,15.081866666666668
liên khúc chia xa,https://zingmp3.vn/bai-hat/Lien-Khuc-Chia-Xa-Lam-Chi-Khanh/ZW60CDCI.html,lien-khuc-chia-xa,Liên Khúc Chia Xa,,Lam Chi Khanh,783.0,146.53297919112885,5.343506999736227
liên khúc chiều sân ga,https://zingmp3.vn/bai-hat/Lien-Khuc-Chieu-San-Ga-Hong-Phuong-Huynh-That/ZW8IBCCI.html,lien-khuc-chieu-san-ga,Liên Khúc Chiều Sân Ga,nhạc trữ tình,"Hồng Phượng, Huỳnh Thật",511.0,87.75229492485602,5.823209529022337
liên khúc cho em mùa xuân,https://zingmp3.vn/bai-hat/Lien-Khuc-Cho-Em-Mua-Xuan-Mai-Tuan/ZWB0978C.html,lien-khuc-cho-em-mua-xuan,Liên Khúc Cho Em Mùa Xuân,nhạc trẻ,Mai Tuấn,603.0,75.97303992107183,7.937026090129538
liên khúc chuyến xe lam chiều,https://zingmp3.vn/bai-hat/Lien-Khuc-Chuyen-Xe-Lam-Chieu-Thuy-Duong-Luu-Anh-Loan/ZW9C7FFA.html,lien-khuc-chuyen-xe-lam-chieu,Liên Khúc Chuyến Xe Lam Chiều,nhạc trữ tình,"Thùy Dương, Lưu Ánh Loan",377.0,72.14208905616111,5.225798212005108
liên khúc chuyện hẹn hò - ai lên xứ hoa đào,https://zingmp3.vn/bai-hat/Lien-Khuc-Chuyen-Hen-Ho-Ai-Len-Xu-Hoa-Dao-Lam-Bao-Phi-Phung-Ngoc-Huy/ZW9C7960.html,lien-khuc-chuyen-hen-ho-ai-len-xu-hoa-dao,Liên Khúc Chuyện Hẹn Hò - Ai Lên Xứ Hoa Đào,nhạc trữ tình,Lâm Bảo Phi,632.0,99.71809652038542,6.337866666666667
liên khúc chuyện tình lan và điệp,https://zingmp3.vn/bai-hat/Lien-Khuc-Chuyen-Tinh-Lan-Va-Diep-Dang-Nguyen-Cam-Nhu/ZU6AO6DZ.html,lien-khuc-chuyen-tinh-lan-va-diep,Liên Khúc Chuyện Tình Lan Và Điệp,nhạc trữ tình,"Đăng Nguyên, Cẩm Như",870.0,75.22086062607623,11.56594052180259
liên khúc chú ếch con - con cào cào - hai con thằn lằn con,https://zingmp3.vn/bai-hat/Lien-Khuc-Chu-Ech-Con-Con-Cao-Cao-Hai-Con-Than-Lan-Con-Various-Artists/ZW8WBA68.html,lien-khuc-chu-ech-con-con-cao-cao-hai-con-than-lan-con,Liên Khúc Chú Ếch Con - Con Cào Cào - Hai Con Thằn Lằn Con,nhạc thiếu nhi,Various Artists,422.0,117.42053981233455,3.5939197748064737
liên khúc con đường xưa em đi,https://zingmp3.vn/bai-hat/Lien-Khuc-Con-Duong-Xua-Em-Di-Khanh-Binh-Ly-Thu-Thao/ZZO0CUZO.html,lien-khuc-con-duong-xua-em-di,Liên Khúc Con Đường Xưa Em Đi,nhạc trữ tình,"Khánh Bình, Lý Thu Thảo",506.0,80.10794395477376,6.316477180910678
liên khúc cánh thiệp đầu xuân,https://zingmp3.vn/bai-hat/Lien-Khuc-Canh-Thiep-Dau-Xuan-Uyen-Trang-Nguyen-Vu/ZW6F9AZA.html,lien-khuc-canh-thiep-dau-xuan,Liên Khúc Cánh Thiệp Đầu Xuân,nhạc trẻ,"Uyên Trang, Nguyên Vũ",642.0,91.48999693196164,7.017160580707378
liên khúc cô gái - về thôi em - giấc mơ hồng,https://zingmp3.vn/bai-hat/Lien-Khuc-Co-Gai-Ve-Thoi-Em-Giac-Mo-Hong-Hung-MC/ZWZCF0BA.html,lien-khuc-co-gai-ve-thoi-em-giac-mo-hong,Liên Khúc Cô Gái - Về Thôi Em - Giấc Mơ Hồng,,Hung MC,519.0,94.74107680919133,5.478088464682187
liên khúc cơn mưa lao xao,https://zingmp3.vn/bai-hat/Lien-Khuc-Con-Mua-Lao-Xao-Dao-Ba-Loc/ZW6A8ZZZ.html,lien-khuc-con-mua-lao-xao,Liên Khúc Cơn Mưa Lao Xao,,ÄÃ o BÃ¡ Lá»c,265.0,73.34489630231015,3.613066666666666
liên khúc cưới nhạc sống,https://zingmp3.vn/bai-hat/Lien-Khuc-Cuoi-Nhac-Song-Diem-Han-Dinh-Nguyen/Z670FA88.html,lien-khuc-cuoi-nhac-song,Liên Khúc Cưới Nhạc Sống,nhạc trữ tình,"Diễm Hân, Đình Nguyên",1676.0,115.69898015536982,14.485866666666668
liên khúc dân ca mừng xuân quê hương,https://zingmp3.vn/bai-hat/Lien-Khuc-Dan-Ca-Mung-Xuan-Que-Huong-Minh-Thu-Hoai-Tam/Z6Z8ZCZD.html,lien-khuc-dan-ca-mung-xuan-que-huong,Liên Khúc Dân Ca Mừng Xuân Quê Hương,nhạc dân ca - quê hương,"Minh Thu, Hoài Tâm",504.0,107.0191909851582,4.709435712982511
liên khúc dâu đất khách,https://zingmp3.vn/bai-hat/Lien-Khuc-Dau-Dat-Khach-Phi-Nhung/ZWZACDD8.html,lien-khuc-dau-dat-khach,Liên Khúc Dâu Đất Khách,nhạc trữ tình,Phi Nhung,599.0,60.09461715460405,9.967614877368572
liên khúc dìu người tôi yêu,https://zingmp3.vn/bai-hat/Lien-Khuc-Diu-Nguoi-Toi-Yeu-Dan-Nguyen-Bang-Kieu-Quang-Le/ZOFB0WZ0.html,lien-khuc-diu-nguoi-toi-yeu,Liên Khúc Dìu Người Tôi Yêu,new age / world music,"Đan Nguyên, Bằng Kiều, Quang Lê",453.0,74.47086174654187,6.082916047645111
liên khúc dụi mắt tập quên,https://zingmp3.vn/bai-hat/Lien-Khuc-Dui-Mat-Tap-Quen-Duong-565/ZW6UZ87I.html,lien-khuc-dui-mat-tap-quen,Liên Khúc Dụi Mắt Tập Quên,,Duong 565,511.0,81.77315472964524,6.248994571500213
liên khúc gió về miền xuôi,https://zingmp3.vn/bai-hat/Lien-Khuc-Gio-Ve-Mien-Xuoi-Dang-Nguyen-MC-Tien-Vinh/ZW80A7AA.html,lien-khuc-gio-ve-mien-xuoi,Liên Khúc Gió Về Miền Xuôi,nhạc trữ tình,"Đăng Nguyên, MC Tiến Vĩnh",279.0,61.114472613568594,4.5652034300310165
liên khúc giấc ngủ đầu nôi,https://zingmp3.vn/bai-hat/Lien-Khuc-Giac-Ngu-Dau-Noi-Doan-Minh/ZW9D9EII.html,lien-khuc-giac-ngu-dau-noi,Liên Khúc Giấc Ngủ Đầu Nôi,nhạc trữ tình,Đoàn Minh,918.0,91.42679129601956,10.040820496781087
liên khúc hoa nở về đêm – giọt buồn không tên – người đi ngoài phố,https://zingmp3.vn/bai-hat/Lien-Khuc-Hoa-No-Ve-Dem-Giot-Buon-Khong-Ten-Nguoi-Di-Ngoai-Pho-Khang-Le/Z67UBUF0.html,lien-khuc-hoa-no-ve-dem-giot-buon-khong-ten-nguoi-di-ngoai-pho,Liên Khúc Hoa Nở Về Đêm – Giọt Buồn Không Tên – Người Đi Ngoài Phố,nhạc trữ tình,Khang Lê,708.0,95.53828856141908,7.410641436651288
liên khúc hoàng tử trong mơ,https://zingmp3.vn/bai-hat/Lien-Khuc-Hoang-Tu-Trong-Mo-Dan-Truong/ZWZFBCU0.html,lien-khuc-hoang-tu-trong-mo,Liên Khúc Hoàng Tử Trong Mơ,nhạc trẻ,Đan Trường,1152.0,140.14149734338946,8.220263247061277
liên khúc hào khí việt nam,https://zingmp3.vn/bai-hat/Lien-Khuc-Hao-Khi-Viet-Nam-FM-Band/ZW8WD8EZ.html,lien-khuc-hao-khi-viet-nam,Liên Khúc Hào Khí Việt Nam,nhạc trẻ,FM Band,841.0,78.26903350427688,10.744990225975448
liên khúc hè,https://zingmp3.vn/bai-hat/Lien-Khuc-He-Khoi-My-Yen-Nhi-V-Music-Wanbi-Tuan-Anh-Ung-Dai-Ve-Minh-Xu/ZWZCU8WC.html,lien-khuc-he,Liên Khúc Hè,,"Khá»i My,Yáº¿n Nhi,V.Music,Wanbi Tuáº¥n Anh,Æ¯ng Äáº¡i Vá»,Quá»c Minh",817.0,143.1658878504673,5.706666666666666
liên khúc hờn trách con đò - éo le cuộc tình,https://zingmp3.vn/bai-hat/Lien-Khuc-Hon-Trach-Con-Do-Eo-Le-Cuoc-Tinh-Hoang-Minh-Thang/ZWABWFU8.html,lien-khuc-hon-trach-con-do-eo-le-cuoc-tinh,Liên Khúc Hờn Trách Con Đò - Éo Le Cuộc Tình,nhạc trữ tình,Hoàng Minh Thắng,403.0,87.23562842778072,4.619672114056351
liên khúc khung trời ngày xưa,https://zingmp3.vn/bai-hat/Lien-Khuc-Khung-Troi-Ngay-Xua-Dan-Truong-Cam-Ly/ZWA96EU0.html,lien-khuc-khung-troi-ngay-xua,Liên Khúc Khung Trời Ngày Xưa,nhạc trẻ,"Đan Trường, Cẩm Ly",834.0,78.73187901569005,10.592913701879215
liên khúc làng quan họ quê tôi,https://zingmp3.vn/bai-hat/Lien-Khuc-Lang-Quan-Ho-Que-Toi-My-Anh/ZO8ZDZ8W.html,lien-khuc-lang-quan-ho-que-toi,Liên Khúc Làng Quan Họ Quê Tôi,nhạc trữ tình,Mỹ Anh,635.0,114.0295389457686,5.568732504496051
liên khúc lý – chúc tết miền tây,https://zingmp3.vn/bai-hat/Lien-Khuc-Ly-Chuc-Tet-Mien-Tay-Ho-Khac-Tung-Nhieu-Nghe-Si/Z66IUFIO.html,lien-khuc-ly-chuc-tet-mien-tay,Liên Khúc Lý – Chúc Tết Miền Tây,nhạc trữ tình,"Hồ Khắc Tùng, Nhiều Nghệ Sĩ",912.0,111.2321727676321,8.199066666666667
liên khúc lời cuối cho em,https://zingmp3.vn/bai-hat/Lien-Khuc-Loi-Cuoi-Cho-Em-va-Con-Tim-Da-Vui-Tro-Lai-Phan-Dinh-Tung/Z6C77IBI.html,lien-khuc-loi-cuoi-cho-em,Liên Khúc Lời Cuối Cho Em,,Thu Phuong,337.0,56.98281360373363,5.914063885008288
liên khúc lục tỉnh miền tây,https://zingmp3.vn/bai-hat/Lien-Khuc-Luc-Tinh-Mien-Tay-Thuy-Duong-Ngoc-Han-Hong-Phuong-Da-Thao-My-Diem-Xuan/ZW9C7FE8.html,lien-khuc-luc-tinh-mien-tay,Liên Khúc Lục Tỉnh Miền Tây,nhạc trữ tình,"Thùy Dương, Ngọc Hân, Hồng Phượng, Dạ Thảo My",680.0,56.36400779612279,12.064436625224802
liên khúc mai lỡ hai mình xa nhau,https://zingmp3.vn/bai-hat/Lien-khuc-Mai-Lo-Hai-Minh-Xa-Nhau-Hong-Quyen-Thanh-Vinh/Z7IDDI07.html,lien-khuc-mai-lo-hai-minh-xa-nhau,Liên khúc Mai Lỡ Hai Mình Xa Nhau,nhạc trữ tình,"Hồng Quyên, Thanh Vinh",348.0,67.54833199616967,5.151866666666667
liên khúc modern talking beat,https://zingmp3.vn/bai-hat/Lien-Khuc-Modern-Talking-Beat-Ngo-Viet-Trung/ZWAE98ZA.html,lien-khuc-modern-talking-beat,Liên Khúc Modern Talking (Beat),nhạc trẻ,Ngô Viết Trung,436.0,116.85309966455752,3.731180441525269
liên khúc mong em còn ngày mai remix,https://zingmp3.vn/bai-hat/Lien-Khuc-Mong-Em-Con-Ngay-Mai-Remix-Hang-Ni/ZWA9B7Z7.html,lien-khuc-mong-em-con-ngay-mai-remix,Liên Khúc Mong Em Còn Ngày Mai (Remix),nhạc trẻ,Hằng Ni,1056.0,73.82679585903556,14.303749576458934
liên khúc mùa xuân sang có hoa anh đào,https://zingmp3.vn/bai-hat/Lien-Khuc-Mua-Xuan-Sang-Co-Hoa-Anh-Dao-Dinh-Phuoc/ZW9B0OWA.html,lien-khuc-mua-xuan-sang-co-hoa-anh-dao,Liên Khúc Mùa Xuân Sang Có Hoa Anh Đào,nhạc trữ tình,Đình Phước,409.0,97.3006407409757,4.2034666666666665
liên khúc mưa bụi,https://zingmp3.vn/bai-hat/Lien-Khuc-Mua-Bui-Ho-Quang-Loc/ZZFC6IB8.html,lien-khuc-mua-bui,Liên Khúc Mưa Bụi,nhạc trữ tình,"Hồ Quang Lộc, Ngọc Hân",383.0,70.41891954837769,5.438879245184664
liên khúc một chuyến xe hoa - yêu trong nghịch cảnh,https://zingmp3.vn/bai-hat/Lien-Khuc-Mot-Chuyen-Xe-Hoa-Yeu-Trong-Nghich-Canh-Thanh-Ngan-Ho-Quoc-Buu/ZW8W08A7.html,lien-khuc-mot-chuyen-xe-hoa-yeu-trong-nghich-canh,Liên Khúc Một Chuyến Xe Hoa - Yêu Trong Nghịch Cảnh,nhạc trữ tình,"Thanh Ngân, Hồ Quốc Bửu",328.0,63.71571395270533,5.147866666666667
liên khúc mừng sinh nhật remix,https://zingmp3.vn/bai-hat/Lien-Khuc-Mung-Sinh-Nhat-Remix-Luong-Gia-Huy/ZW7U9IU6.html,lien-khuc-mung-sinh-nhat-remix,Liên Khúc Mừng Sinh Nhật (Remix),,,393.0,57.38008098427036,6.849066666666667
liên khúc ngày tết quê em – chúc tết,https://zingmp3.vn/bai-hat/Lien-Khuc-Ngay-Tet-Que-Em-Chuc-Tet-Luu-Anh-Loan-Vu-Hoang/ZW798O9A.html,lien-khuc-ngay-tet-que-em-chuc-tet,Liên Khúc Ngày Tết Quê Em – Chúc Tết,nhạc trữ tình,"Vũ Hoàng, Lưu Ánh Loan",358.0,115.49204703837442,3.0997805405687173
liên khúc người tình không đến - chiều cuối tuần,https://zingmp3.vn/bai-hat/Lien-Khuc-Nguoi-Tinh-Khong-Den-Chieu-Cuoi-Tuan-Chau-Ngoc-Ha/ZWB0W06D.html,lien-khuc-nguoi-tinh-khong-den-chieu-cuoi-tuan,Liên Khúc Người Tình Không Đến - Chiều Cuối Tuần,nhạc trữ tình,Châu Ngọc Hà,326.0,68.26890684749968,4.775233924987619
liên khúc nhạc lòng muôn thuở,https://zingmp3.vn/bai-hat/Lien-Khuc-Nhac-Long-Muon-Thuo-Son-Ha-Star-Online/ZZF98UFW.html,lien-khuc-nhac-long-muon-thuo,Liên Khúc Nhạc Lòng Muôn Thuở,,"Sơn Hạ, Star Online",373.0,70.35008960598144,5.302054369640576
liên khúc nhạc sến sang remix,https://zingmp3.vn/bai-hat/Lien-Khuc-Nhac-Sen-Sang-Remix-Peto/ZWACFI6C.html,lien-khuc-nhac-sen-sang-remix,Liên Khúc Nhạc Sến Sang (Remix),nhạc trẻ,Peto,1139.0,101.67349639368636,11.202526129225635
liên khúc nhạc xuân remix số 6,https://zingmp3.vn/bai-hat/Lien-Khuc-Nhac-Xuan-Remix-So-6-Peto/ZO6FAE6C.html,lien-khuc-nhac-xuan-remix-so-6,Liên Khúc Nhạc Xuân Remix Số 6,nhạc trẻ,Peto,632.0,97.09533368839364,6.509066666666667
liên khúc nhớ người yêu,https://zingmp3.vn/bai-hat/Lien-Khuc-Nho-Nguoi-Yeu-Luu-Chi-Vy-Luu-Anh-Loan/ZZE6D79D.html,lien-khuc-nho-nguoi-yeu,Liên Khúc Nhớ Người Yêu,nhạc trữ tình,"Lưu Chí Vỹ, Lưu Ánh Loan",492.0,56.63383986243152,8.68738551359241
liên khúc nàng kiều lỡ bước,https://zingmp3.vn/bai-hat/Lien-Khuc-Nang-Kieu-Lo-Buoc-Ly-Hao-Nam/ZWZB8E67.html,lien-khuc-nang-kieu-lo-buoc,Liên Khúc Nàng Kiều Lỡ Bước,,Ly Hao Nam,459.0,96.33397701288946,4.764674045779154
liên khúc nếu ai có hỏi - nhớ người yêu,https://zingmp3.vn/bai-hat/Lien-Khuc-Neu-Ai-Co-Hoi-Nho-Nguoi-Yeu-Thuy-Hang-Hana/ZZWUW7FC.html,lien-khuc-neu-ai-co-hoi-nho-nguoi-yeu,Liên Khúc Nếu Ai Có Hỏi - Nhớ Người Yêu,nhạc trữ tình,Thúy Hằng Hana,399.0,62.24913997121038,6.409727109234498
liên khúc nếu ai có hỏi - thành phố buồn,https://zingmp3.vn/bai-hat/Lien-Khuc-Neu-Ai-Co-Hoi-Thanh-Pho-Buon-Phi-Nga-Long-Dep-Trai-Star-Online/Z6ICFFO9.html,lien-khuc-neu-ai-co-hoi-thanh-pho-buon,Liên Khúc Nếu Ai Có Hỏi - Thành Phố Buồn,,"Phi Nga, Long Đẹp Trai, Star Online",719.0,56.1853476509341,12.796930695649907
liên khúc nếu anh đừng hẹn - tâm sự với anh,https://zingmp3.vn/bai-hat/Lien-Khuc-Neu-Anh-Dung-Hen-Tam-Su-Voi-Anh-Quan-Bao-Quynh-Trang/ZWFWBU6C.html,lien-khuc-neu-anh-dung-hen-tam-su-voi-anh,Liên Khúc Nếu Anh Đừng Hẹn - Tâm Sự Với Anh,nhạc trữ tình,"Quân Bảo, Quỳnh Trang",517.0,66.47716715869444,7.777106367451195
liên khúc nếu xuân này vắng anh – khúc nhạc ngày xuân,https://zingmp3.vn/bai-hat/Lien-Khuc-Neu-Xuan-Nay-Vang-Anh-Khuc-Nhac-Ngay-Xuan-Phuong-Tran-Pham-Hien/ZWA7UFFD.html,lien-khuc-neu-xuan-nay-vang-anh-khuc-nhac-ngay-xuan,Liên Khúc Nếu Xuân Này Vắng Anh – Khúc Nhạc Ngày Xuân,nhạc trẻ,"Phương Trần, Phạm Hiền",499.0,92.67054599480004,5.384666666666666
